Log(E/eV)	z [pc]	tobs [yr]	Synchr	IC	IC - IR	Esc	Acc	Ad
12.3636	27.6825	1.33906	-8.97324	-10.9781	-9.05606	-10.139	-3.77895	-8.92387
12.4646	27.6825	1.33906	-8.87223	-11.0519	-8.99347	-10.139	-3.87996	-8.92387
12.5657	27.6825	1.33906	-8.77122	-11.1295	-8.93661	-10.139	-3.98097	-8.92387
12.6667	27.6825	1.33906	-8.67021	-11.2103	-8.88599	-10.139	-4.08198	-8.92387
12.7677	27.6825	1.33906	-8.5692	-11.2942	-8.84206	-10.139	-4.18299	-8.92387
12.8687	27.6825	1.33906	-8.46819	-11.3809	-8.80518	-10.139	-4.284	-8.92387
12.9697	27.6825	1.33906	-8.36718	-11.4699	-8.77563	-10.139	-4.38501	-8.92387
13.0707	27.6825	1.33906	-8.26617	-11.5612	-8.75361	-10.139	-4.48602	-8.92387
13.1717	27.6825	1.33906	-8.16516	-11.6543	-8.73924	-10.139	-4.58703	-8.92387
13.2727	27.6825	1.33906	-8.06415	-11.7491	-8.73254	-10.139	-4.68804	-8.92387
13.3737	27.6825	1.33906	-7.96314	-11.8454	-8.73347	-10.139	-4.78905	-8.92387
13.4747	27.6825	1.33906	-7.86213	-11.943	-8.74194	-10.139	-4.89006	-8.92387
13.5758	27.6825	1.33906	-7.76112	-12.0416	-8.75778	-10.139	-4.99107	-8.92387
13.6768	27.6825	1.33906	-7.66011	-12.1412	-8.78077	-10.139	-5.09208	-8.92387
13.7778	27.6825	1.33906	-7.5591	-12.2415	-8.81068	-10.139	-5.19309	-8.92387
13.8788	27.6825	1.33906	-7.45809	-12.3425	-8.84719	-10.139	-5.2941	-8.92387
13.9798	27.6825	1.33906	-7.35708	-12.4441	-8.89001	-10.139	-5.39511	-8.92387
14.0808	27.6825	1.33906	-7.25607	-12.5461	-8.93877	-10.139	-5.49612	-8.92387
14.1818	27.6825	1.33906	-7.15506	-12.6485	-8.99313	-10.139	-5.59713	-8.92387
14.2828	27.6825	1.33906	-7.05405	-12.7512	-9.0527	-10.139	-5.69814	-8.92387
14.3838	27.6825	1.33906	-6.95304	-12.8542	-9.11712	-10.139	-5.79915	-8.92387
14.4848	27.6825	1.33906	-6.85203	-12.9574	-9.186	-10.139	-5.90016	-8.92387
14.5859	27.6825	1.33906	-6.75102	-13.0607	-9.25899	-10.139	-6.00117	-8.92387
14.6869	27.6825	1.33906	-6.65001	-13.1642	-9.33573	-10.139	-6.10218	-8.92387
14.7879	27.6825	1.33906	-6.549	-13.2678	-9.41587	-10.139	-6.20319	-8.92387
14.8889	27.6825	1.33906	-6.44799	-13.3715	-9.4991	-10.139	-6.3042	-8.92387
14.9899	27.6825	1.33906	-6.34698	-13.4753	-9.58508	-10.139	-6.40521	-8.92387
15.0909	27.6825	1.33906	-6.24597	-13.5791	-9.67354	-10.139	-6.50622	-8.92387
15.1919	27.6825	1.33906	-6.14496	-13.683	-9.7642	-10.139	-6.60723	-8.92387
15.2929	27.6825	1.33906	-6.04395	-13.7869	-9.85678	-10.139	-6.70824	-8.92387
15.3939	27.6825	1.33906	-5.94294	-13.8908	-9.95107	-10.139	-6.80925	-8.92387
15.4949	27.6825	1.33906	-5.84193	-13.9948	-10.0468	-10.139	-6.91026	-8.92387
15.596	27.6825	1.33906	-5.74092	-14.0987	-10.1439	-10.139	-7.01127	-8.92387
15.697	27.6825	1.33906	-5.63991	-14.2027	-10.242	-10.139	-7.11228	-8.92387
15.798	27.6825	1.33906	-5.5389	-14.3066	-10.3411	-10.139	-7.21329	-8.92387
15.899	27.6825	1.33906	-5.43789	-14.4106	-10.4409	-10.139	-7.3143	-8.92387
16	27.6825	1.33906	-5.33688	-14.5145	-10.5414	-10.139	-7.41531	-8.92387
6	28.6069	1.36819	-15.3654	-14.7916	-15.09	-10.1722	2.57042	-8.93054
6.10101	28.6069	1.36819	-15.2644	-14.6593	-14.9577	-10.1722	2.46941	-8.93054
6.20202	28.6069	1.36819	-15.1634	-14.5395	-14.838	-10.1722	2.3684	-8.93054
6.30303	28.6069	1.36819	-15.0624	-14.4277	-14.7261	-10.1722	2.26739	-8.93054
6.40404	28.6069	1.36819	-14.9614	-14.3208	-14.6192	-10.1722	2.16638	-8.93054
6.50505	28.6069	1.36819	-14.8604	-14.2172	-14.5156	-10.1722	2.06537	-8.93054
6.60606	28.6069	1.36819	-14.7593	-14.1156	-14.414	-10.1722	1.96436	-8.93054
6.70707	28.6069	1.36819	-14.6583	-14.0155	-14.3139	-10.1722	1.86335	-8.93054
6.80808	28.6069	1.36819	-14.5573	-13.9164	-14.2147	-10.1722	1.76234	-8.93054
6.90909	28.6069	1.36819	-14.4563	-13.8179	-14.1162	-10.1722	1.66133	-8.93054
7.0101	28.6069	1.36819	-14.3553	-13.7198	-14.0181	-10.1722	1.56032	-8.93054
7.11111	28.6069	1.36819	-14.2543	-13.6221	-13.9204	-10.1722	1.45931	-8.93054
7.21212	28.6069	1.36819	-14.1533	-13.5247	-13.8229	-10.1722	1.3583	-8.93054
7.31313	28.6069	1.36819	-14.0523	-13.4275	-13.7257	-10.1722	1.25729	-8.93054
7.41414	28.6069	1.36819	-13.9513	-13.3304	-13.6286	-10.1722	1.15628	-8.93054
7.51515	28.6069	1.36819	-13.8503	-13.2335	-13.5316	-10.1722	1.05527	-8.93054
7.61616	28.6069	1.36819	-13.7492	-13.1368	-13.4347	-10.1722	0.954259	-8.93054
7.71717	28.6069	1.36819	-13.6482	-13.0401	-13.3379	-10.1722	0.853249	-8.93054
7.81818	28.6069	1.36819	-13.5472	-12.9436	-13.2412	-10.1722	0.752239	-8.93054
7.91919	28.6069	1.36819	-13.4462	-12.8471	-13.1446	-10.1722	0.651229	-8.93054
8.0202	28.6069	1.36819	-13.3452	-12.7508	-13.048	-10.1722	0.550219	-8.93054
8.12121	28.6069	1.36819	-13.2442	-12.6546	-12.9514	-10.1722	0.449208	-8.93054
8.22222	28.6069	1.36819	-13.1432	-12.5585	-12.8549	-10.1722	0.348198	-8.93054
8.32323	28.6069	1.36819	-13.0422	-12.4626	-12.7585	-10.1722	0.247188	-8.93054
8.42424	28.6069	1.36819	-12.9412	-12.3668	-12.662	-10.1722	0.146178	-8.93054
8.52525	28.6069	1.36819	-12.8402	-12.2713	-12.5656	-10.1722	0.045168	-8.93054
8.62626	28.6069	1.36819	-12.7391	-12.176	-12.4692	-10.1722	-0.0558421	-8.93054
8.72727	28.6069	1.36819	-12.6381	-12.0809	-12.3728	-10.1722	-0.156852	-8.93054
8.82828	28.6069	1.36819	-12.5371	-11.9863	-12.2764	-10.1722	-0.257862	-8.93054
8.92929	28.6069	1.36819	-12.4361	-11.8921	-12.1801	-10.1722	-0.358872	-8.93054
9.0303	28.6069	1.36819	-12.3351	-11.7984	-12.0837	-10.1722	-0.459882	-8.93054
9.13131	28.6069	1.36819	-12.2341	-11.7054	-11.9874	-10.1722	-0.560893	-8.93054
9.23232	28.6069	1.36819	-12.1331	-11.6133	-11.891	-10.1722	-0.661903	-8.93054
9.33333	28.6069	1.36819	-12.0321	-11.5221	-11.7947	-10.1722	-0.762913	-8.93054
9.43434	28.6069	1.36819	-11.9311	-11.4323	-11.6983	-10.1722	-0.863923	-8.93054
9.53535	28.6069	1.36819	-11.8301	-11.344	-11.602	-10.1722	-0.964933	-8.93054
9.63636	28.6069	1.36819	-11.729	-11.2577	-11.5057	-10.1722	-1.06594	-8.93054
9.73737	28.6069	1.36819	-11.628	-11.1735	-11.4093	-10.1722	-1.16695	-8.93054
9.83838	28.6069	1.36819	-11.527	-11.0921	-11.313	-10.1722	-1.26796	-8.93054
9.93939	28.6069	1.36819	-11.426	-11.0139	-11.2167	-10.1722	-1.36897	-8.93054
10.0404	28.6069	1.36819	-11.325	-10.9394	-11.1204	-10.1722	-1.46998	-8.93054
10.1414	28.6069	1.36819	-11.224	-10.8691	-11.0242	-10.1722	-1.57099	-8.93054
10.2424	28.6069	1.36819	-11.123	-10.8036	-10.928	-10.1722	-1.672	-8.93054
10.3434	28.6069	1.36819	-11.022	-10.7434	-10.8319	-10.1722	-1.77301	-8.93054
10.4444	28.6069	1.36819	-10.921	-10.6891	-10.7358	-10.1722	-1.87402	-8.93054
10.5455	28.6069	1.36819	-10.82	-10.6411	-10.6399	-10.1722	-1.97503	-8.93054
10.6465	28.6069	1.36819	-10.7189	-10.5998	-10.5441	-10.1722	-2.07604	-8.93054
10.7475	28.6069	1.36819	-10.6179	-10.5655	-10.4485	-10.1722	-2.17705	-8.93054
10.8485	28.6069	1.36819	-10.5169	-10.5385	-10.3531	-10.1722	-2.27806	-8.93054
10.9495	28.6069	1.36819	-10.4159	-10.519	-10.258	-10.1722	-2.37907	-8.93054
11.0505	28.6069	1.36819	-10.3149	-10.5069	-10.1633	-10.1722	-2.48008	-8.93054
11.1515	28.6069	1.36819	-10.2139	-10.5024	-10.069	-10.1722	-2.58109	-8.93054
11.2525	28.6069	1.36819	-10.1129	-10.5054	-9.97539	-10.1722	-2.6821	-8.93054
11.3535	28.6069	1.36819	-10.0119	-10.5157	-9.88248	-10.1722	-2.78311	-8.93054
11.4545	28.6069	1.36819	-9.91086	-10.5333	-9.79051	-10.1722	-2.88412	-8.93054
11.5556	28.6069	1.36819	-9.80985	-10.5579	-9.69968	-10.1722	-2.98513	-8.93054
11.6566	28.6069	1.36819	-9.70884	-10.5892	-9.61026	-10.1722	-3.08615	-8.93054
11.7576	28.6069	1.36819	-9.60783	-10.627	-9.52256	-10.1722	-3.18716	-8.93054
11.8586	28.6069	1.36819	-9.50682	-10.671	-9.43694	-10.1722	-3.28817	-8.93054
11.9596	28.6069	1.36819	-9.40581	-10.7209	-9.35383	-10.1722	-3.38918	-8.93054
12.0606	28.6069	1.36819	-9.3048	-10.7762	-9.27369	-10.1722	-3.49019	-8.93054
12.1616	28.6069	1.36819	-9.20379	-10.8366	-9.19703	-10.1722	-3.5912	-8.93054
12.2626	28.6069	1.36819	-9.10278	-10.9019	-9.12439	-10.1722	-3.69221	-8.93054
12.3636	28.6069	1.36819	-9.00177	-10.9715	-9.05635	-10.1722	-3.79322	-8.93054
12.4646	28.6069	1.36819	-8.90076	-11.0451	-8.99348	-10.1722	-3.89423	-8.93054
12.5657	28.6069	1.36819	-8.79975	-11.1225	-8.93631	-10.1722	-3.99524	-8.93054
12.6667	28.6069	1.36819	-8.69874	-11.2032	-8.88536	-10.1722	-4.09625	-8.93054
12.7677	28.6069	1.36819	-8.59773	-11.287	-8.84108	-10.1722	-4.19726	-8.93054
12.8687	28.6069	1.36819	-8.49672	-11.3735	-8.80383	-10.1722	-4.29827	-8.93054
12.9697	28.6069	1.36819	-8.39571	-11.4625	-8.7739	-10.1722	-4.39928	-8.93054
13.0707	28.6069	1.36819	-8.2947	-11.5536	-8.75149	-10.1722	-4.50029	-8.93054
13.1717	28.6069	1.36819	-8.19369	-11.6467	-8.73673	-10.1722	-4.6013	-8.93054
13.2727	28.6069	1.36819	-8.09268	-11.7414	-8.72964	-10.1722	-4.70231	-8.93054
13.3737	28.6069	1.36819	-7.99167	-11.8376	-8.73019	-10.1722	-4.80332	-8.93054
13.4747	28.6069	1.36819	-7.89066	-11.9351	-8.73827	-10.1722	-4.90433	-8.93054
13.5758	28.6069	1.36819	-7.78965	-12.0337	-8.75374	-10.1722	-5.00534	-8.93054
13.6768	28.6069	1.36819	-7.68864	-12.1333	-8.77638	-10.1722	-5.10635	-8.93054
13.7778	28.6069	1.36819	-7.58763	-12.2336	-8.80594	-10.1722	-5.20736	-8.93054
13.8788	28.6069	1.36819	-7.48662	-12.3346	-8.84213	-10.1722	-5.30837	-8.93054
13.9798	28.6069	1.36819	-7.38561	-12.4361	-8.88463	-10.1722	-5.40938	-8.93054
14.0808	28.6069	1.36819	-7.2846	-12.5381	-8.93311	-10.1722	-5.51039	-8.93054
14.1818	28.6069	1.36819	-7.18359	-12.6405	-8.98719	-10.1722	-5.6114	-8.93054
14.2828	28.6069	1.36819	-7.08258	-12.7432	-9.04651	-10.1722	-5.71241	-8.93054
14.3838	28.6069	1.36819	-6.98157	-12.8462	-9.1107	-10.1722	-5.81342	-8.93054
14.4848	28.6069	1.36819	-6.88056	-12.9494	-9.17937	-10.1722	-5.91443	-8.93054
14.5859	28.6069	1.36819	-6.77955	-13.0527	-9.25217	-10.1722	-6.01544	-8.93054
14.6869	28.6069	1.36819	-6.67854	-13.1562	-9.32874	-10.1722	-6.11645	-8.93054
14.7879	28.6069	1.36819	-6.57753	-13.2598	-9.40873	-10.1722	-6.21746	-8.93054
14.8889	28.6069	1.36819	-6.47652	-13.3635	-9.49181	-10.1722	-6.31847	-8.93054
14.9899	28.6069	1.36819	-6.37551	-13.4673	-9.57768	-10.1722	-6.41948	-8.93054
15.0909	28.6069	1.36819	-6.2745	-13.5711	-9.66603	-10.1722	-6.52049	-8.93054
15.1919	28.6069	1.36819	-6.17349	-13.6749	-9.75659	-10.1722	-6.6215	-8.93054
15.2929	28.6069	1.36819	-6.07248	-13.7788	-9.8491	-10.1722	-6.72251	-8.93054
15.3939	28.6069	1.36819	-5.97147	-13.8828	-9.94332	-10.1722	-6.82352	-8.93054
15.4949	28.6069	1.36819	-5.87046	-13.9867	-10.039	-10.1722	-6.92453	-8.93054
15.596	28.6069	1.36819	-5.76945	-14.0906	-10.136	-10.1722	-7.02554	-8.93054
15.697	28.6069	1.36819	-5.66844	-14.1946	-10.2341	-10.1722	-7.12655	-8.93054
15.798	28.6069	1.36819	-5.56743	-14.2986	-10.3331	-10.1722	-7.22756	-8.93054
15.899	28.6069	1.36819	-5.46642	-14.4025	-10.4329	-10.1722	-7.32857	-8.93054
16	28.6069	1.36819	-5.3654	-14.5065	-10.5334	-10.1722	-7.42958	-8.93054
6	29.5621	1.39327	-15.3939	-14.7937	-15.0921	-10.2067	2.55616	-8.93651
6.10101	29.5621	1.39327	-15.2929	-14.6614	-14.9598	-10.2067	2.45515	-8.93651
6.20202	29.5621	1.39327	-15.1919	-14.5416	-14.84	-10.2067	2.35414	-8.93651
6.30303	29.5621	1.39327	-15.0909	-14.4297	-14.7281	-10.2067	2.25313	-8.93651
6.40404	29.5621	1.39327	-14.9899	-14.3228	-14.6213	-10.2067	2.15212	-8.93651
6.50505	29.5621	1.39327	-14.8889	-14.2192	-14.5176	-10.2067	2.05111	-8.93651
6.60606	29.5621	1.39327	-14.7879	-14.1177	-14.4161	-10.2067	1.9501	-8.93651
6.70707	29.5621	1.39327	-14.6869	-14.0176	-14.316	-10.2067	1.84909	-8.93651
6.80808	29.5621	1.39327	-14.5859	-13.9184	-14.2168	-10.2067	1.74808	-8.93651
6.90909	29.5621	1.39327	-14.4848	-13.8199	-14.1183	-10.2067	1.64706	-8.93651
7.0101	29.5621	1.39327	-14.3838	-13.7219	-14.0202	-10.2067	1.54605	-8.93651
7.11111	29.5621	1.39327	-14.2828	-13.6242	-13.9225	-10.2067	1.44504	-8.93651
7.21212	29.5621	1.39327	-14.1818	-13.5268	-13.825	-10.2067	1.34403	-8.93651
7.31313	29.5621	1.39327	-14.0808	-13.4295	-13.7277	-10.2067	1.24302	-8.93651
7.41414	29.5621	1.39327	-13.9798	-13.3325	-13.6306	-10.2067	1.14201	-8.93651
7.51515	29.5621	1.39327	-13.8788	-13.2356	-13.5336	-10.2067	1.041	-8.93651
7.61616	29.5621	1.39327	-13.7778	-13.1388	-13.4368	-10.2067	0.939994	-8.93651
7.71717	29.5621	1.39327	-13.6768	-13.0422	-13.34	-10.2067	0.838984	-8.93651
7.81818	29.5621	1.39327	-13.5758	-12.9456	-13.2433	-10.2067	0.737974	-8.93651
7.91919	29.5621	1.39327	-13.4747	-12.8492	-13.1466	-10.2067	0.636964	-8.93651
8.0202	29.5621	1.39327	-13.3737	-12.7529	-13.05	-10.2067	0.535954	-8.93651
8.12121	29.5621	1.39327	-13.2727	-12.6566	-12.9535	-10.2067	0.434944	-8.93651
8.22222	29.5621	1.39327	-13.1717	-12.5606	-12.857	-10.2067	0.333934	-8.93651
8.32323	29.5621	1.39327	-13.0707	-12.4646	-12.7605	-10.2067	0.232924	-8.93651
8.42424	29.5621	1.39327	-12.9697	-12.3689	-12.6641	-10.2067	0.131913	-8.93651
8.52525	29.5621	1.39327	-12.8687	-12.2733	-12.5677	-10.2067	0.0309033	-8.93651
8.62626	29.5621	1.39327	-12.7677	-12.178	-12.4713	-10.2067	-0.0701068	-8.93651
8.72727	29.5621	1.39327	-12.6667	-12.0829	-12.3749	-10.2067	-0.171117	-8.93651
8.82828	29.5621	1.39327	-12.5657	-11.9882	-12.2785	-10.2067	-0.272127	-8.93651
8.92929	29.5621	1.39327	-12.4646	-11.894	-12.1821	-10.2067	-0.373137	-8.93651
9.0303	29.5621	1.39327	-12.3636	-11.8003	-12.0858	-10.2067	-0.474147	-8.93651
9.13131	29.5621	1.39327	-12.2626	-11.7072	-11.9894	-10.2067	-0.575157	-8.93651
9.23232	29.5621	1.39327	-12.1616	-11.6151	-11.8931	-10.2067	-0.676167	-8.93651
9.33333	29.5621	1.39327	-12.0606	-11.5239	-11.7967	-10.2067	-0.777177	-8.93651
9.43434	29.5621	1.39327	-11.9596	-11.434	-11.7004	-10.2067	-0.878188	-8.93651
9.53535	29.5621	1.39327	-11.8586	-11.3456	-11.604	-10.2067	-0.979198	-8.93651
9.63636	29.5621	1.39327	-11.7576	-11.2591	-11.5077	-10.2067	-1.08021	-8.93651
9.73737	29.5621	1.39327	-11.6566	-11.1749	-11.4114	-10.2067	-1.18122	-8.93651
9.83838	29.5621	1.39327	-11.5556	-11.0933	-11.3151	-10.2067	-1.28223	-8.93651
9.93939	29.5621	1.39327	-11.4545	-11.0149	-11.2188	-10.2067	-1.38324	-8.93651
10.0404	29.5621	1.39327	-11.3535	-10.9401	-11.1225	-10.2067	-1.48425	-8.93651
10.1414	29.5621	1.39327	-11.2525	-10.8696	-11.0262	-10.2067	-1.58526	-8.93651
10.2424	29.5621	1.39327	-11.1515	-10.8038	-10.93	-10.2067	-1.68627	-8.93651
10.3434	29.5621	1.39327	-11.0505	-10.7433	-10.8339	-10.2067	-1.78728	-8.93651
10.4444	29.5621	1.39327	-10.9495	-10.6887	-10.7379	-10.2067	-1.88829	-8.93651
10.5455	29.5621	1.39327	-10.8485	-10.6403	-10.6419	-10.2067	-1.9893	-8.93651
10.6465	29.5621	1.39327	-10.7475	-10.5987	-10.5461	-10.2067	-2.09031	-8.93651
10.7475	29.5621	1.39327	-10.6465	-10.564	-10.4505	-10.2067	-2.19132	-8.93651
10.8485	29.5621	1.39327	-10.5454	-10.5366	-10.3551	-10.2067	-2.29233	-8.93651
10.9495	29.5621	1.39327	-10.4444	-10.5166	-10.26	-10.2067	-2.39334	-8.93651
11.0505	29.5621	1.39327	-10.3434	-10.5042	-10.1652	-10.2067	-2.49435	-8.93651
11.1515	29.5621	1.39327	-10.2424	-10.4992	-10.0709	-10.2067	-2.59536	-8.93651
11.2525	29.5621	1.39327	-10.1414	-10.5018	-9.97726	-10.2067	-2.69637	-8.93651
11.3535	29.5621	1.39327	-10.0404	-10.5118	-9.88431	-10.2067	-2.79738	-8.93651
11.4545	29.5621	1.39327	-9.93939	-10.529	-9.79228	-10.2067	-2.89839	-8.93651
11.5556	29.5621	1.39327	-9.83838	-10.5532	-9.70137	-10.2067	-2.9994	-8.93651
11.6566	29.5621	1.39327	-9.73737	-10.5841	-9.61187	-10.2067	-3.10041	-8.93651
11.7576	29.5621	1.39327	-9.63636	-10.6216	-9.52406	-10.2067	-3.20142	-8.93651
11.8586	29.5621	1.39327	-9.53535	-10.6653	-9.43832	-10.2067	-3.30243	-8.93651
11.9596	29.5621	1.39327	-9.43434	-10.7148	-9.35506	-10.2067	-3.40344	-8.93651
12.0606	29.5621	1.39327	-9.33333	-10.7699	-9.27474	-10.2067	-3.50445	-8.93651
12.1616	29.5621	1.39327	-9.23232	-10.83	-9.19787	-10.2067	-3.60546	-8.93651
12.2626	29.5621	1.39327	-9.13131	-10.895	-9.125	-10.2067	-3.70647	-8.93651
12.3636	29.5621	1.39327	-9.0303	-10.9644	-9.0567	-10.2067	-3.80748	-8.93651
12.4646	29.5621	1.39327	-8.92929	-11.0379	-8.99352	-10.2067	-3.90849	-8.93651
12.5657	29.5621	1.39327	-8.82828	-11.1151	-8.93603	-10.2067	-4.0095	-8.93651
12.6667	29.5621	1.39327	-8.72727	-11.1956	-8.88473	-10.2067	-4.11051	-8.93651
12.7677	29.5621	1.39327	-8.62626	-11.2792	-8.84006	-10.2067	-4.21152	-8.93651
12.8687	29.5621	1.39327	-8.52525	-11.3656	-8.80242	-10.2067	-4.31253	-8.93651
12.9697	29.5621	1.39327	-8.42424	-11.4545	-8.77208	-10.2067	-4.41354	-8.93651
13.0707	29.5621	1.39327	-8.32323	-11.5455	-8.74926	-10.2067	-4.51455	-8.93651
13.1717	29.5621	1.39327	-8.22222	-11.6385	-8.73408	-10.2067	-4.61556	-8.93651
13.2727	29.5621	1.39327	-8.12121	-11.7332	-8.72657	-10.2067	-4.71657	-8.93651
13.3737	29.5621	1.39327	-8.0202	-11.8293	-8.7267	-10.2067	-4.81758	-8.93651
13.4747	29.5621	1.39327	-7.91919	-11.9268	-8.73438	-10.2067	-4.91859	-8.93651
13.5758	29.5621	1.39327	-7.81818	-12.0253	-8.74945	-10.2067	-5.0196	-8.93651
13.6768	29.5621	1.39327	-7.71717	-12.1248	-8.7717	-10.2067	-5.12061	-8.93651
13.7778	29.5621	1.39327	-7.61616	-12.2251	-8.80089	-10.2067	-5.22162	-8.93651
13.8788	29.5621	1.39327	-7.51515	-12.3261	-8.83673	-10.2067	-5.32263	-8.93651
13.9798	29.5621	1.39327	-7.41414	-12.4276	-8.8789	-10.2067	-5.42364	-8.93651
14.0808	29.5621	1.39327	-7.31313	-12.5296	-8.92706	-10.2067	-5.52465	-8.93651
14.1818	29.5621	1.39327	-7.21212	-12.6319	-8.98086	-10.2067	-5.62566	-8.93651
14.2828	29.5621	1.39327	-7.11111	-12.7346	-9.03991	-10.2067	-5.72667	-8.93651
14.3838	29.5621	1.39327	-7.0101	-12.8376	-9.10384	-10.2067	-5.82768	-8.93651
14.4848	29.5621	1.39327	-6.90909	-12.9408	-9.17229	-10.2067	-5.92869	-8.93651
14.5859	29.5621	1.39327	-6.80808	-13.0441	-9.24488	-10.2067	-6.0297	-8.93651
14.6869	29.5621	1.39327	-6.70707	-13.1476	-9.32126	-10.2067	-6.13071	-8.93651
14.7879	29.5621	1.39327	-6.60606	-13.2512	-9.40108	-10.2067	-6.23172	-8.93651
14.8889	29.5621	1.39327	-6.50505	-13.3549	-9.48402	-10.2067	-6.33273	-8.93651
14.9899	29.5621	1.39327	-6.40404	-13.4586	-9.56976	-10.2067	-6.43374	-8.93651
15.0909	29.5621	1.39327	-6.30303	-13.5625	-9.65799	-10.2067	-6.53475	-8.93651
15.1919	29.5621	1.39327	-6.20202	-13.6663	-9.74846	-10.2067	-6.63576	-8.93651
15.2929	29.5621	1.39327	-6.101	-13.7702	-9.84088	-10.2067	-6.73677	-8.93651
15.3939	29.5621	1.39327	-5.99999	-13.8741	-9.93502	-10.2067	-6.83778	-8.93651
15.4949	29.5621	1.39327	-5.89898	-13.9781	-10.0307	-10.2067	-6.93879	-8.93651
15.596	29.5621	1.39327	-5.79797	-14.082	-10.1276	-10.2067	-7.0398	-8.93651
15.697	29.5621	1.39327	-5.69696	-14.186	-10.2256	-10.2067	-7.14081	-8.93651
15.798	29.5621	1.39327	-5.59595	-14.2899	-10.3246	-10.2067	-7.24182	-8.93651
15.899	29.5621	1.39327	-5.49494	-14.3939	-10.4244	-10.2067	-7.34283	-8.93651
16	29.5621	1.39327	-5.39393	-14.4978	-10.5249	-10.2067	-7.44384	-8.93651
6	30.5492	1.42754	-15.4225	-14.7959	-15.0943	-10.2378	2.54189	-8.94426
6.10101	30.5492	1.42754	-15.3215	-14.6636	-14.962	-10.2378	2.44088	-8.94426
6.20202	30.5492	1.42754	-15.2204	-14.5438	-14.8423	-10.2378	2.33987	-8.94426
6.30303	30.5492	1.42754	-15.1194	-14.4319	-14.7304	-10.2378	2.23886	-8.94426
6.40404	30.5492	1.42754	-15.0184	-14.3251	-14.6235	-10.2378	2.13785	-8.94426
6.50505	30.5492	1.42754	-14.9174	-14.2214	-14.5199	-10.2378	2.03684	-8.94426
6.60606	30.5492	1.42754	-14.8164	-14.1199	-14.4183	-10.2378	1.93583	-8.94426
6.70707	30.5492	1.42754	-14.7154	-14.0198	-14.3182	-10.2378	1.83482	-8.94426
6.80808	30.5492	1.42754	-14.6144	-13.9206	-14.219	-10.2378	1.73381	-8.94426
6.90909	30.5492	1.42754	-14.5134	-13.8221	-14.1205	-10.2378	1.6328	-8.94426
7.0101	30.5492	1.42754	-14.4124	-13.7241	-14.0224	-10.2378	1.53179	-8.94426
7.11111	30.5492	1.42754	-14.3114	-13.6264	-13.9247	-10.2378	1.43078	-8.94426
7.21212	30.5492	1.42754	-14.2103	-13.529	-13.8272	-10.2378	1.32977	-8.94426
7.31313	30.5492	1.42754	-14.1093	-13.4318	-13.73	-10.2378	1.22876	-8.94426
7.41414	30.5492	1.42754	-14.0083	-13.3347	-13.6329	-10.2378	1.12775	-8.94426
7.51515	30.5492	1.42754	-13.9073	-13.2378	-13.5359	-10.2378	1.02674	-8.94426
7.61616	30.5492	1.42754	-13.8063	-13.141	-13.439	-10.2378	0.92573	-8.94426
7.71717	30.5492	1.42754	-13.7053	-13.0444	-13.3422	-10.2378	0.824719	-8.94426
7.81818	30.5492	1.42754	-13.6043	-12.9478	-13.2455	-10.2378	0.723709	-8.94426
7.91919	30.5492	1.42754	-13.5033	-12.8514	-13.1488	-10.2378	0.622699	-8.94426
8.0202	30.5492	1.42754	-13.4023	-12.7551	-13.0523	-10.2378	0.521689	-8.94426
8.12121	30.5492	1.42754	-13.3013	-12.6589	-12.9557	-10.2378	0.420679	-8.94426
8.22222	30.5492	1.42754	-13.2002	-12.5628	-12.8592	-10.2378	0.319669	-8.94426
8.32323	30.5492	1.42754	-13.0992	-12.4668	-12.7627	-10.2378	0.218659	-8.94426
8.42424	30.5492	1.42754	-12.9982	-12.3711	-12.6663	-10.2378	0.117649	-8.94426
8.52525	30.5492	1.42754	-12.8972	-12.2755	-12.5699	-10.2378	0.0166387	-8.94426
8.62626	30.5492	1.42754	-12.7962	-12.1801	-12.4735	-10.2378	-0.0843714	-8.94426
8.72727	30.5492	1.42754	-12.6952	-12.0851	-12.3771	-10.2378	-0.185382	-8.94426
8.82828	30.5492	1.42754	-12.5942	-11.9904	-12.2807	-10.2378	-0.286392	-8.94426
8.92929	30.5492	1.42754	-12.4932	-11.8961	-12.1844	-10.2378	-0.387402	-8.94426
9.0303	30.5492	1.42754	-12.3922	-11.8024	-12.088	-10.2378	-0.488412	-8.94426
9.13131	30.5492	1.42754	-12.2912	-11.7093	-11.9917	-10.2378	-0.589422	-8.94426
9.23232	30.5492	1.42754	-12.1901	-11.6171	-11.8953	-10.2378	-0.690432	-8.94426
9.33333	30.5492	1.42754	-12.0891	-11.5259	-11.799	-10.2378	-0.791442	-8.94426
9.43434	30.5492	1.42754	-11.9881	-11.4359	-11.7026	-10.2378	-0.892452	-8.94426
9.53535	30.5492	1.42754	-11.8871	-11.3475	-11.6063	-10.2378	-0.993462	-8.94426
9.63636	30.5492	1.42754	-11.7861	-11.2609	-11.5099	-10.2378	-1.09447	-8.94426
9.73737	30.5492	1.42754	-11.6851	-11.1765	-11.4136	-10.2378	-1.19548	-8.94426
9.83838	30.5492	1.42754	-11.5841	-11.0948	-11.3173	-10.2378	-1.29649	-8.94426
9.93939	30.5492	1.42754	-11.4831	-11.0163	-11.221	-10.2378	-1.3975	-8.94426
